name: RELAY-104.21.7.64-1408 | type: vmess | id: 1016 | remarks: 🏁RELAY-104.17.88.252-1354 | protocol: vmess | ping: 95 MS | avg_speed: 149.546 MB | max_speed: 127.925 MB | Link: vmess://ewogICAgImFkZCI6ICIxMDQuMTcuODguMjUyIiwKICAgICJhaWQiOiAwLAogICAgImhvc3QiOiAiZXJmYW5uZXdmcmVlbm9kZXMudmRtbXN3eXptemlnb252bmprNDQzLndvcmtlcnMuZGV2IiwKICAgICJpZCI6ICI2Mzg4YmQ5Mi02Y2JjLTRiNzItYTlhNi05MzFmMDcxZDBmZmEiLAogICAgIm5ldCI6ICJ3cyIsCiAgICAicGF0aCI6ICIvcGhvc3Bob3J5bGF0aXZlLmF1cm9yYWluaWNlbGFuZC5jb20vbmltdndzIiwKICAgICJwb3J0IjogMjA4MiwKICAgICJwcyI6ICLwn4+BUkVMQVktMTA0LjE3Ljg4LjI1Mi0xMzU0IiwKICAgICJ0bHMiOiAiIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiB0cnVlLAogICAgInNuaSI6ICIiCn0=
name: 🇺🇸US-38.63.0.80-0158 | type: vmess | id: 6859 | remarks: 🇺🇸US-67.21.72.44-17218 | protocol: vmess | ping: 62 MS | avg_speed: 37.586 MB | max_speed: 43.583 MB | Link: vmess://ewogICAgImFkZCI6ICI2Ny4yMS43Mi40NCIsCiAgICAiYWlkIjogNjQsCiAgICAiaG9zdCI6ICIiLAogICAgImlkIjogIjI1NjZkMDBmLTIxOGMtNDhmNy05YTM2LTEzZDNkNmYxYTcyNCIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi9wYXRoLzEyMDIwODMwMTQyMiIsCiAgICAicG9ydCI6IDQ0MywKICAgICJwcyI6ICLwn4e68J+HuFVTLTY3LjIxLjcyLjQ0LTE3MjE4IiwKICAgICJ0bHMiOiAidGxzIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiB0cnVlLAogICAgInNuaSI6ICIiCn0=
name: RELAY-104.21.31.183-1327 | type: vmess | id: 195 | remarks: 🇺🇸US-199.180.103.108-0206 | protocol: vmess | ping: 355 MS | avg_speed: 37.38 MB | max_speed: 40.602 MB | Link: vmess://ewogICAgImFkZCI6ICIxOTkuMTgwLjEwMy4xMDgiLAogICAgImFpZCI6IDY0LAogICAgImhvc3QiOiAid3d3LjQyNDM4Nzc5Lnh5eiIsCiAgICAiaWQiOiAiNDE4MDQ4YWYtYTI5My00Yjk5LTliMGMtOThjYTM1ODBkZDI0IiwKICAgICJuZXQiOiAid3MiLAogICAgInBhdGgiOiAiL3BhdGgvMTY5NTgwOTg3MjA1MCIsCiAgICAicG9ydCI6IDQ0MywKICAgICJwcyI6ICLwn4e68J+HuFVTLTE5OS4xODAuMTAzLjEwOC0wMjA2IiwKICAgICJ0bHMiOiAidGxzIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiB0cnVlLAogICAgInNuaSI6ICIiCn0=
name: 🇺🇸US-205.134.180.145-0645 | type: ss | id: 81 | remarks: 🇮🇪IE-176.34.139.67-0089 | protocol: trojan | ping: 94 MS | avg_speed: 37.093 MB | max_speed: 41.017 MB | Link: trojan://telegram-id-privatevpns@176.34.139.67:22222?security=tls&sni=trj.rollingnext.co.uk#%F0%9F%87%AE%F0%9F%87%AAIE-176.34.139.67-0089
name: 🇺🇸US-45.55.2.232-0703 | type: ss | id: 1005 | remarks: 🇺🇸US-198.2.202.87-1331 | protocol: vmess | ping: 376 MS | avg_speed: 35.289 MB | max_speed: 38.695 MB | Link: vmess://ewogICAgImFkZCI6ICIxOTguMi4yMDIuODciLAogICAgImFpZCI6IDY0LAogICAgImhvc3QiOiAid3d3LjY1ODI1NTI0Lnh5eiIsCiAgICAiaWQiOiAiNDE4MDQ4YWYtYTI5My00Yjk5LTliMGMtOThjYTM1ODBkZDI0IiwKICAgICJuZXQiOiAid3MiLAogICAgInBhdGgiOiAiL3BhdGgvMTY5NTM4MDM1MTc1MSIsCiAgICAicG9ydCI6IDQ0MywKICAgICJwcyI6ICLwn4e68J+HuFVTLTE5OC4yLjIwMi44Ny0xMzMxIiwKICAgICJ0bHMiOiAidGxzIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiB0cnVlLAogICAgInNuaSI6ICIiCn0=
name: RELAY-172.67.139.6-0832 | type: vmess | id: 2551 | remarks: 🇺🇸US-137.175.82.150-5125 | protocol: vmess | ping: 656 MS | avg_speed: 34.948 MB | max_speed: 38.186 MB | Link: vmess://ewogICAgImFkZCI6ICIxMzcuMTc1LjgyLjE1MCIsCiAgICAiYWlkIjogNjQsCiAgICAiaG9zdCI6ICJ3d3cuNjY2OTk4NTIueHl6IiwKICAgICJpZCI6ICI0MTgwNDhhZi1hMjkzLTRiOTktOWIwYy05OGNhMzU4MGRkMjQiLAogICAgIm5ldCI6ICJ3cyIsCiAgICAicGF0aCI6ICIvcGF0aC8xNjk1NzI0MzE1ODEwIiwKICAgICJwb3J0IjogNDQzLAogICAgInBzIjogIvCfh7rwn4e4VVMtMTM3LjE3NS44Mi4xNTAtNTEyNSIsCiAgICAidGxzIjogInRscyIsCiAgICAidHlwZSI6ICJhdXRvIiwKICAgICJzZWN1cml0eSI6ICJhdXRvIiwKICAgICJza2lwLWNlcnQtdmVyaWZ5IjogdHJ1ZSwKICAgICJzbmkiOiAiIgp9
name: RELAY-172.67.197.82-1556 | type: vmess | id: 556 | remarks: 🇺🇸US-184.170.241.194-0778 | protocol: ss | ping: 77 MS | avg_speed: 34.9 MB | max_speed: 48.667 MB | Link: ss://YWVzLTEyOC1jZmI6c2hhZG93c29ja3M=@184.170.241.194:443#%F0%9F%87%BA%F0%9F%87%B8US-184.170.241.194-0778
name: RELAY-104.31.16.120-1337 | type: vmess | id: 24 | remarks: 🇺🇸US-142.4.112.151-0032 | protocol: vmess | ping: 358 MS | avg_speed: 34.28 MB | max_speed: 38.147 MB | Link: vmess://ewogICAgImFkZCI6ICIxNDIuNC4xMTIuMTUxIiwKICAgICJhaWQiOiA2NCwKICAgICJob3N0IjogIiIsCiAgICAiaWQiOiAiNDE4MDQ4YWYtYTI5My00Yjk5LTliMGMtOThjYTM1ODBkZDI0IiwKICAgICJuZXQiOiAid3MiLAogICAgInBhdGgiOiAiL3BhdGgvMTY5NTcyNDMxNTgxMCIsCiAgICAicG9ydCI6IDQ0MywKICAgICJwcyI6ICLwn4e68J+HuFVTLTE0Mi40LjExMi4xNTEtMDAzMiIsCiAgICAidGxzIjogInRscyIsCiAgICAidHlwZSI6ICJhdXRvIiwKICAgICJzZWN1cml0eSI6ICJhdXRvIiwKICAgICJza2lwLWNlcnQtdmVyaWZ5IjogdHJ1ZSwKICAgICJzbmkiOiAiIgp9
name: 🇺🇸US-205.134.180.137-0646 | type: ss | id: 187 | remarks: 🇺🇸US-199.188.107.152-0198 | protocol: vmess | ping: 106 MS | avg_speed: 34.235 MB | max_speed: 37.39 MB | Link: vmess://ewogICAgImFkZCI6ICIxOTkuMTg4LjEwNy4xNTIiLAogICAgImFpZCI6IDY0LAogICAgImhvc3QiOiAid3d3LjY2ODgwNDU4Lnh5eiIsCiAgICAiaWQiOiAiNDE4MDQ4YWYtYTI5My00Yjk5LTliMGMtOThjYTM1ODBkZDI0IiwKICAgICJuZXQiOiAid3MiLAogICAgInBhdGgiOiAiL3BhdGgvMTY5NTY1MjYxODAyNSIsCiAgICAicG9ydCI6IDQ0MywKICAgICJwcyI6ICLwn4e68J+HuFVTLTE5OS4xODguMTA3LjE1Mi0wMTk4IiwKICAgICJ0bHMiOiAidGxzIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiB0cnVlLAogICAgInNuaSI6ICIiCn0=
name: RELAY-104.21.234.174-5174 | type: vmess | id: 1021 | remarks: 🏁RELAY-104.18.212.12-1359 | protocol: vmess | ping: 196 MS | avg_speed: 33.884 MB | max_speed: 37.767 MB | Link: vmess://ewogICAgImFkZCI6ICIxMDQuMTguMjEyLjEyIiwKICAgICJhaWQiOiAwLAogICAgImhvc3QiOiAic3ViLnlpZmVuamljaGFuZy50b3AiLAogICAgImlkIjogIjAzZmNjNjE4LWI5M2QtNjc5Ni02YWVkLThhMzhjOTc1ZDU4MSIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi9vbGl2LmJlYXV0eTo0NDMvbGlua3Z3cyIsCiAgICAicG9ydCI6IDQ0MywKICAgICJwcyI6ICLwn4+BUkVMQVktMTA0LjE4LjIxMi4xMi0xMzU5IiwKICAgICJ0bHMiOiAidGxzIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiB0cnVlLAogICAgInNuaSI6ICIiCn0=
name: RELAY-104.18.213.12-1338 | type: vmess | id: 6196 | remarks: 🇺🇸US-142.4.112.149-16333 | protocol: vmess | ping: 366 MS | avg_speed: 33.711 MB | max_speed: 36.609 MB | Link: vmess://ewogICAgImFkZCI6ICIxNDIuNC4xMTIuMTQ5IiwKICAgICJhaWQiOiA2NCwKICAgICJob3N0IjogInd3dy42NzAyMzU4Mi54eXoiLAogICAgImlkIjogIjQxODA0OGFmLWEyOTMtNGI5OS05YjBjLTk4Y2EzNTgwZGQyNCIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi9wYXRoLzE2OTUxNzcwNjI5NTYiLAogICAgInBvcnQiOiA0NDMsCiAgICAicHMiOiAi8J+HuvCfh7hVUy0xNDIuNC4xMTIuMTQ5LTE2MzMzIiwKICAgICJ0bHMiOiAidGxzIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiB0cnVlLAogICAgInNuaSI6ICIiCn0=
name: 🇺🇸US-38.63.0.89-1560 | type: vmess | id: 491 | remarks: 🇫🇷FR-195.154.185.174-0685 | protocol: ss | ping: 82 MS | avg_speed: 33.652 MB | max_speed: 36.633 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@195.154.185.174:989#%F0%9F%87%AB%F0%9F%87%B7FR-195.154.185.174-0685
name: RELAY-104.21.27.139-0074 | type: vmess | id: 128 | remarks: 🇬🇧GB-138.68.136.50-0137 | protocol: vmess | ping: 81 MS | avg_speed: 33.589 MB | max_speed: 37.526 MB | Link: vmess://ewogICAgImFkZCI6ICIxMzguNjguMTM2LjUwIiwKICAgICJhaWQiOiAwLAogICAgImhvc3QiOiAiIiwKICAgICJpZCI6ICI2YjJlMzgxYy04MjE0LTQ3YzctYWE3My01NGM4MDNlZjFkMjIiLAogICAgIm5ldCI6ICJ3cyIsCiAgICAicGF0aCI6ICIvIiwKICAgICJwb3J0IjogNjU1MDAsCiAgICAicHMiOiAi8J+HrPCfh6dHQi0xMzguNjguMTM2LjUwLTAxMzciLAogICAgInRscyI6ICIiLAogICAgInR5cGUiOiAiYXV0byIsCiAgICAic2VjdXJpdHkiOiAiYXV0byIsCiAgICAic2tpcC1jZXJ0LXZlcmlmeSI6IHRydWUsCiAgICAic25pIjogIiIKfQ==
name: 🇺🇸US-142.4.116.241-5036 | type: vmess | id: 1550 | remarks: 🇫🇷FR-195.154.169.198-2091 | protocol: ss | ping: 82 MS | avg_speed: 33.223 MB | max_speed: 35.86 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@195.154.169.198:989#%F0%9F%87%AB%F0%9F%87%B7FR-195.154.169.198-2091
name: RELAY-104.21.31.183-5070 | type: vmess | id: 103 | remarks: 🇬🇧GB-198.244.252.93-0111 | protocol: trojan | ping: 85 MS | avg_speed: 33.184 MB | max_speed: 36.636 MB | Link: trojan://ee4657c907@198.244.252.93:443?security=tls&sni=uk1.connecton.surf#%F0%9F%87%AC%F0%9F%87%A7GB-198.244.252.93-0111
name: RELAY-104.21.53.12-1557 | type: vmess | id: 486 | remarks: 🇬🇧GB-77.72.5.113-0674 | protocol: ss | ping: 90 MS | avg_speed: 33.042 MB | max_speed: 36.547 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@77.72.5.113:989#%F0%9F%87%AC%F0%9F%87%A7GB-77.72.5.113-0674
name: RELAY-104.21.50.177-0060 | type: vmess | id: 26 | remarks: 🇺🇸US-142.4.99.84-0034 | protocol: vmess | ping: 370 MS | avg_speed: 32.953 MB | max_speed: 35.914 MB | Link: vmess://ewogICAgImFkZCI6ICIxNDIuNC45OS44NCIsCiAgICAiYWlkIjogNjQsCiAgICAiaG9zdCI6ICIiLAogICAgImlkIjogImI2NWRhNGFmLWExMmEtNGE1OS05MzE2LTQ1NDllMTJiYTYyYyIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi9wYXRoLzE2OTU4MDk4NzIwNTAiLAogICAgInBvcnQiOiA0NDMsCiAgICAicHMiOiAi8J+HuvCfh7hVUy0xNDIuNC45OS44NC0wMDM0IiwKICAgICJ0bHMiOiAidGxzIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiB0cnVlLAogICAgInNuaSI6ICIiCn0=
name: 🇺🇸US-192.74.228.187-5182 | type: vmess | id: 492 | remarks: 🇬🇧GB-139.162.236.79-0686 | protocol: ss | ping: 85 MS | avg_speed: 32.752 MB | max_speed: 36.124 MB | Link: ss://YWVzLTI1Ni1jZmI6ZUlXMERuazY5NDU0ZTZuU3d1c3B2OURtUzIwMXRRMEQ=@139.162.236.79:8099#%F0%9F%87%AC%F0%9F%87%A7GB-139.162.236.79-0686
name: RELAY-188.114.97.1-0141 | type: vmess | id: 1561 | remarks: 🇬🇧GB-139.162.236.79-2112 | protocol: ss | ping: 93 MS | avg_speed: 32.665 MB | max_speed: 36.186 MB | Link: ss://YWVzLTI1Ni1jZmI6ZUlXMERuazY5NDU0ZTZuU3d1c3B2OURtUzIwMXRRMEQ=@139.162.236.79:8099#%F0%9F%87%AC%F0%9F%87%A7GB-139.162.236.79-2112
name: 🇺🇸US-192.74.228.188-0154 | type: vmess | id: 520 | remarks: 🇫🇷FR-195.154.169.198-0725 | protocol: ss | ping: 82 MS | avg_speed: 32.541 MB | max_speed: 35.743 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@195.154.169.198:989#%F0%9F%87%AB%F0%9F%87%B7FR-195.154.169.198-0725
name: RELAY-104.18.35.28-0134 | type: vmess | id: 83 | remarks: 🇬🇧GB-198.244.252.93-0091 | protocol: trojan | ping: 85 MS | avg_speed: 32.513 MB | max_speed: 37.638 MB | Link: trojan://ee4657c907@uk1.connecton.surf:443?security=tls#%F0%9F%87%AC%F0%9F%87%A7GB-198.244.252.93-0091
name: 🇺🇸US-142.4.99.84-0034 | type: vmess | id: 1686 | remarks: 🇺🇸US-198.2.202.84-2475 | protocol: vmess | ping: 401 MS | avg_speed: 32.477 MB | max_speed: 37.192 MB | Link: vmess://ewogICAgImFkZCI6ICIxOTguMi4yMDIuODQiLAogICAgImFpZCI6IDY0LAogICAgImhvc3QiOiAiIiwKICAgICJpZCI6ICI0MTgwNDhhZi1hMjkzLTRiOTktOWIwYy05OGNhMzU4MGRkMjQiLAogICAgIm5ldCI6ICJ3cyIsCiAgICAicGF0aCI6ICIvcGF0aC8xNjk0ODU5NjA1MzIxIiwKICAgICJwb3J0IjogNDQzLAogICAgInBzIjogIvCfh7rwn4e4VVMtMTk4LjIuMjAyLjg0LTI0NzUiLAogICAgInRscyI6ICJ0bHMiLAogICAgInR5cGUiOiAiYXV0byIsCiAgICAic2VjdXJpdHkiOiAiYXV0byIsCiAgICAic2tpcC1jZXJ0LXZlcmlmeSI6IHRydWUsCiAgICAic25pIjogIiIKfQ==
name: 🇺🇸US-67.21.90.5-0053 | type: vmess | id: 211 | remarks: 🇺🇸US-142.4.99.84-0225 | protocol: vmess | ping: 366 MS | avg_speed: 32.291 MB | max_speed: 35.899 MB | Link: vmess://ewogICAgImFkZCI6ICIxNDIuNC45OS44NCIsCiAgICAiYWlkIjogNjQsCiAgICAiaG9zdCI6ICJ3d3cuNzMzMzI0NjMueHl6IiwKICAgICJpZCI6ICJiNjVkYTRhZi1hMTJhLTRhNTktOTMxNi00NTQ5ZTEyYmE2MmMiLAogICAgIm5ldCI6ICJ3cyIsCiAgICAicGF0aCI6ICIvcGF0aC8xNjk1ODA5ODcyMDUwIiwKICAgICJwb3J0IjogNDQzLAogICAgInBzIjogIvCfh7rwn4e4VVMtMTQyLjQuOTkuODQtMDIyNSIsCiAgICAidGxzIjogInRscyIsCiAgICAidHlwZSI6ICJhdXRvIiwKICAgICJzZWN1cml0eSI6ICJhdXRvIiwKICAgICJza2lwLWNlcnQtdmVyaWZ5IjogdHJ1ZSwKICAgICJzbmkiOiAiIgp9
name: 🇺🇸US-142.4.99.84-0225 | type: vmess | id: 504 | remarks: 🇺🇸US-45.55.2.232-0703 | protocol: ss | ping: 75 MS | avg_speed: 32.197 MB | max_speed: 40.695 MB | Link: ss://YWVzLTI1Ni1jZmI6MjE3MGY4@45.55.2.232:14293#%F0%9F%87%BA%F0%9F%87%B8US-45.55.2.232-0703
name: 🇺🇸US-38.63.0.68-1550 | type: vmess | id: 1601 | remarks: 🇳🇱NL-109.201.152.181-2199 | protocol: ss | ping: 86 MS | avg_speed: 32.014 MB | max_speed: 35.336 MB | Link: ss://YWVzLTEyOC1jZmI6c2hhZG93c29ja3M=@109.201.152.181:443#%F0%9F%87%B3%F0%9F%87%B1NL-109.201.152.181-2199
name: RELAY-104.31.16.120-0803 | type: vmess | id: 36 | remarks: 🇺🇸US-198.2.202.82-0044 | protocol: vmess | ping: 362 MS | avg_speed: 31.864 MB | max_speed: 35.86 MB | Link: vmess://ewogICAgImFkZCI6ICIxOTguMi4yMDIuODIiLAogICAgImFpZCI6IDY0LAogICAgImhvc3QiOiAiIiwKICAgICJpZCI6ICI0MTgwNDhhZi1hMjkzLTRiOTktOWIwYy05OGNhMzU4MGRkMjQiLAogICAgIm5ldCI6ICJ3cyIsCiAgICAicGF0aCI6ICIvcGF0aC8xNjk0MzQxMjMyODQ3IiwKICAgICJwb3J0IjogNDQzLAogICAgInBzIjogIvCfh7rwn4e4VVMtMTk4LjIuMjAyLjgyLTAwNDQiLAogICAgInRscyI6ICJ0bHMiLAogICAgInR5cGUiOiAiYXV0byIsCiAgICAic2VjdXJpdHkiOiAiYXV0byIsCiAgICAic2tpcC1jZXJ0LXZlcmlmeSI6IHRydWUsCiAgICAic25pIjogIiIKfQ==
name: 🇺🇸US-67.21.84.164-3101 | type: vmess | id: 1552 | remarks: 🇫🇷FR-51.15.27.48-2096 | protocol: ss | ping: 622 MS | avg_speed: 31.799 MB | max_speed: 34.83 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@51.15.27.48:989#%F0%9F%87%AB%F0%9F%87%B7FR-51.15.27.48-2096
name: 🇺🇸US-192.74.228.189-0228 | type: vmess | id: 484 | remarks: 🇬🇧GB-77.72.5.150-0670 | protocol: ss | ping: 86 MS | avg_speed: 31.725 MB | max_speed: 37.588 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@77.72.5.150:989#%F0%9F%87%AC%F0%9F%87%A7GB-77.72.5.150-0670
name: RELAY-172.67.93.134-0805 | type: vmess | id: 6877 | remarks: 🇫🇷FR-51.15.105.39-17263 | protocol: vmess | ping: 87 MS | avg_speed: 31.703 MB | max_speed: 34.729 MB | Link: vmess://ewogICAgImFkZCI6ICI1MS4xNS4xMDUuMzkiLAogICAgImFpZCI6IDAsCiAgICAiaG9zdCI6ICIiLAogICAgImlkIjogIjYzODhiZDkyLTZjYmMtNGI3Mi1hOWE2LTkzMWYwNzFkMGZmYSIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi9uaW12d3MiLAogICAgInBvcnQiOiA0NDMsCiAgICAicHMiOiAi8J+Hq/Cfh7dGUi01MS4xNS4xMDUuMzktMTcyNjMiLAogICAgInRscyI6ICJ0bHMiLAogICAgInR5cGUiOiAiYXV0byIsCiAgICAic2VjdXJpdHkiOiAiYXV0byIsCiAgICAic2tpcC1jZXJ0LXZlcmlmeSI6IHRydWUsCiAgICAic25pIjogIiIKfQ==
name: 🇺🇸US-67.21.90.5-0155 | type: vmess | id: 3999 | remarks: 🇫🇷FR-51.15.105.39-8964 | protocol: vmess | ping: 86 MS | avg_speed: 31.462 MB | max_speed: 34.835 MB | Link: vmess://ewogICAgImFkZCI6ICI1MS4xNS4xMDUuMzkiLAogICAgImFpZCI6IDAsCiAgICAiaG9zdCI6ICIiLAogICAgImlkIjogIjYzODhiZDkyLTZjYmMtNGI3Mi1hOWE2LTkzMWYwNzFkMGZmYSIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi9uaW12d3MiLAogICAgInBvcnQiOiA0NDMsCiAgICAicHMiOiAi8J+Hq/Cfh7dGUi01MS4xNS4xMDUuMzktODk2NCIsCiAgICAidGxzIjogInRscyIsCiAgICAidHlwZSI6ICJhdXRvIiwKICAgICJzZWN1cml0eSI6ICJhdXRvIiwKICAgICJza2lwLWNlcnQtdmVyaWZ5IjogdHJ1ZSwKICAgICJzbmkiOiAiIgp9
name: 🇯🇵JP-13.114.44.98-0247 | type: ss | id: 494 | remarks: 🇳🇱NL-109.201.152.181-0688 | protocol: ss | ping: 86 MS | avg_speed: 31.359 MB | max_speed: 34.881 MB | Link: ss://YWVzLTEyOC1jZmI6c2hhZG93c29ja3M=@109.201.152.181:443#%F0%9F%87%B3%F0%9F%87%B1NL-109.201.152.181-0688
name: 🇺🇸US-23.95.164.190-0143 | type: vmess | id: 498 | remarks: 🇫🇷FR-51.15.27.48-0693 | protocol: ss | ping: 98 MS | avg_speed: 31.304 MB | max_speed: 34.986 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@51.15.27.48:989#%F0%9F%87%AB%F0%9F%87%B7FR-51.15.27.48-0693
name: 🇺🇸US-38.63.0.71-5155 | type: vmess | id: 3967 | remarks: 🇫🇷FR-51.15.105.39-8928 | protocol: vmess | ping: 86 MS | avg_speed: 31.203 MB | max_speed: 34.609 MB | Link: vmess://ewogICAgImFkZCI6ICJwaG9zcGhvcnlsYXRpdmUuYXVyb3JhaW5pY2VsYW5kLmNvbSIsCiAgICAiYWlkIjogMCwKICAgICJob3N0IjogInBob3NwaG9yeWxhdGl2ZS5hdXJvcmFpbmljZWxhbmQuY29tIiwKICAgICJpZCI6ICI2Mzg4YmQ5Mi02Y2JjLTRiNzItYTlhNi05MzFmMDcxZDBmZmEiLAogICAgIm5ldCI6ICJ3cyIsCiAgICAicGF0aCI6ICIvbmltdndzIiwKICAgICJwb3J0IjogNDQzLAogICAgInBzIjogIvCfh6vwn4e3RlItNTEuMTUuMTA1LjM5LTg5MjgiLAogICAgInRscyI6ICJ0bHMiLAogICAgInR5cGUiOiAiYXV0byIsCiAgICAic2VjdXJpdHkiOiAiYXV0byIsCiAgICAic2tpcC1jZXJ0LXZlcmlmeSI6IHRydWUsCiAgICAic25pIjogIiIKfQ==
name: 🇯🇵JP-54.199.83.239-3090 | type: ss | id: 585 | remarks: 🇺🇸US-69.50.95.251-0816 | protocol: ss | ping: 113 MS | avg_speed: 31.194 MB | max_speed: 34.563 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTprc2pmdXchc29wIw==@69.50.95.251:9098#%F0%9F%87%BA%F0%9F%87%B8US-69.50.95.251-0816
name: 🇯🇵JP-155.248.168.85-2165 | type: trojan | id: 501 | remarks: 🇩🇪DE-89.163.140.153-0699 | protocol: ss | ping: 95 MS | avg_speed: 31.098 MB | max_speed: 34.939 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@89.163.140.153:989#%F0%9F%87%A9%F0%9F%87%AADE-89.163.140.153-0699
name: 🇯🇵JP-155.248.168.85-0210 | type: trojan | id: 1002 | remarks: 🏁RELAY-104.21.31.183-1327 | protocol: vmess | ping: 16 MS | avg_speed: 30.694 MB | max_speed: 46.994 MB | Link: vmess://ewogICAgImFkZCI6ICJvY3RhdmkuY2ZkIiwKICAgICJhaWQiOiAxLAogICAgImhvc3QiOiAib2N0YXZpLmNmZCIsCiAgICAiaWQiOiAiMDNmY2M2MTgtYjkzZC02Nzk2LTZhZWQtOGEzOGM5NzVkNTgxIiwKICAgICJuZXQiOiAid3MiLAogICAgInBhdGgiOiAibGlua3Z3cyIsCiAgICAicG9ydCI6IDQ0MywKICAgICJwcyI6ICLwn4+BUkVMQVktMTA0LjIxLjMxLjE4My0xMzI3IiwKICAgICJ0bHMiOiAidGxzIiwKICAgICJ0eXBlIjogImFlcy0xMjgtZ2NtIiwKICAgICJzZWN1cml0eSI6ICJhZXMtMTI4LWdjbSIsCiAgICAic2tpcC1jZXJ0LXZlcmlmeSI6IHRydWUsCiAgICAic25pIjogIiIKfQ==
name: RELAY-104.16.176.44-1403 | type: vmess | id: 1544 | remarks: 🇩🇪DE-172.105.90.182-2072 | protocol: ss | ping: 110 MS | avg_speed: 30.637 MB | max_speed: 33.627 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTplemVzQlhlc2YzUktCQ3AxdnFLdUl4@beeconf.xyz:8080#%F0%9F%87%A9%F0%9F%87%AADE-172.105.90.182-2072
name: 🇺🇸US-192.74.228.189-0050 | type: vmess | id: 511 | remarks: 🇫🇷FR-162.19.59.160-0713 | protocol: ss | ping: 94 MS | avg_speed: 30.58 MB | max_speed: 34.0 MB | Link: ss://YWVzLTI1Ni1jZmI6YXNkS2thc2tKS2Zuc2E=@162.19.59.160:443#%F0%9F%87%AB%F0%9F%87%B7FR-162.19.59.160-0713
name: 🇺🇸US-74.121.191.98-2309 | type: ss | id: 147 | remarks: 🏁RELAY-104.21.88.240-0157 | protocol: vmess | ping: 115 MS | avg_speed: 30.56 MB | max_speed: 36.333 MB | Link: vmess://ewogICAgImFkZCI6ICJtY2kxLmFtbzIwMjMuY2x1YiIsCiAgICAiYWlkIjogMCwKICAgICJob3N0IjogIm1jaTEuYW1vMjAyMy5jbHViIiwKICAgICJpZCI6ICIxZjA1ZmU0MS1jOWJmLTRiNGUtZTQ3Ni1hYzU4YTAwZGE5MjkiLAogICAgIm5ldCI6ICJ3cyIsCiAgICAicGF0aCI6ICIvIiwKICAgICJwb3J0IjogMjA5NiwKICAgICJwcyI6ICLwn4+BUkVMQVktMTA0LjIxLjg4LjI0MC0wMTU3IiwKICAgICJ0bHMiOiAidGxzIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiB0cnVlLAogICAgInNuaSI6ICIiCn0=
